"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT09"
"USC00044997","LIVERMORE, CA US","2023-04-23",,,,,"0.00",,,,"81","51",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-24",,,,,"0.00",,,,"77","42","70",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-25",,,,,"0.00",,,,"88","41","83",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-26",,,,,"0.00",,,,"91","45","90",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-27",,,,,"0.00",,,,"94","49","93",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-28",,,,,"0.00",,,,"94","50",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-29",,,,,"0.00",,,,"90","50",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-04-30",,,,,"0.00",,,,"84","47","61",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-01",,,,,"0.00",,,,"61","49","52",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-02",,,,,"0.32",,,,"60","46",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-03",,,,,"0.05",,,,"62","45","58",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-04",,,,,"0.00",,,,"65","47",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-05",,,,,"0.00",,,,"66","45","58",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-06",,,,,"0.00",,,,"66","50","62",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-07",,,,,"0.00",,,,"69","48","67",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-08",,,,,"0.02",,,,"69","44",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-09",,,,,"0.00",,,,"67","44",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-10",,,,,"0.00",,,,"67","50","63",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-11",,,,,"0.00",,,,"70","44",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-12",,,,,"0.00",,,,"84","44",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-13",,,,,"0.00",,,,"95","50","94",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-14",,,,,"0.00",,,,"96","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-15",,,,,"0.00",,,,"86","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-16",,,,,"0.00",,,,"96","44","90",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-17",,,,,"0.00",,,,"90","52","82",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-18",,,,,"0.00",,,,"83","50","77",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-19",,,,,"0.00",,,,"79","48","74",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-20",,,,,"0.00",,,,"79","51",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-21",,,,,"0.00",,,,"85","51","84",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-22",,,,,"0.00",,,,"87","48","84",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-23",,,,,"0.00",,,,"88","51",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-24",,,,,"0.00",,,,"73","51","72",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-25",,,,,"0.00",,,,"72","51","69",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-26",,,,,"0.00",,,,"71","52",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-27",,,,,"0.00",,,,"77","52","72",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-28",,,,,"0.00",,,,"77","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-29",,,,,"0.00",,,,"73","52","70",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-30",,,,,"0.00",,,,"73","50",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-05-31",,,,,"0.00",,,,"75","52","73",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-01",,,,,"0.00",,,,"76","48",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-02",,,,,"0.00",,,,"81","47",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-03",,,,,"0.00",,,,"89","46",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-04",,,,,"0.00",,,,"91","46","89",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-05",,,,,"0.00",,,,"91","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-06",,,,,"0.00",,,,"78","56",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-07",,,,,"0.00",,,,"75","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-08",,,,,"0.00",,,,"77","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-09",,,,,"0.00",,,,"77","56",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-10",,,,,"0.00",,,,"75","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-11",,,,,"0.00",,,,"79","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-12",,,,,"0.00",,,,"78","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-13",,,,,"0.00",,,,"78","55","74",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-14",,,,,"0.00",,,,"84","54","80",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-15",,,,,"0.00",,,,"84","54","81",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-16",,,,,"0.00",,,,"85","54","82",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-17",,,,,"0.00",,,,"86","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-18",,,,,"0.00",,,,"84","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-19",,,,,"0.00",,,,"74","51","67",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-20",,,,,"0.00",,,,"79","44","76",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-21",,,,,"0.00",,,,"82","43",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-22",,,,,"0.00",,,,"81","50","69",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-23",,,,,"0.00",,,,"75","56","72",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-24",,,,,"0.00",,,,"75","53","69",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-25",,,,,"0.00",,,,"74","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-26",,,,,"0.00",,,,"77","53","73",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-27",,,,,"0.00",,,,"78","53","71",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-28",,,,,"0.00",,,,"79","52","78",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-29",,,,,"0.00",,,,"97","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-06-30",,,,,"0.00",,,,"102","58",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-01",,,,,"0.00",,,,"107","59","104",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-02",,,,,"0.00",,,,"104","62","99",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-03",,,,,"0.00",,,,"99","60","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-04",,,,,"0.00",,,,"89","54","85",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-05",,,,,"0.00",,,,"85","54","79",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-06",,,,,"0.00",,,,"79","56","74",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-07",,,,,"0.00",,,,"74","55","71",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-08",,,,,"0.00",,,,"71","52","68",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-09",,,,,"0.00",,,,"85","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-10",,,,,"0.00",,,,"87","52","85",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-11",,,,,"0.00",,,,"98","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-12",,,,,"0.00",,,,"90","51","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-13",,,,,"0.00",,,,"94","54","93",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-14",,,,,"0.00",,,,"100","55","97",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-15",,,,,"0.00",,,,"104","57",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-16",,,,,"0.00",,,,"102","63","96",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-17",,,,,"0.00",,,,"101","68","98",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-18",,,,,"0.00",,,,"98","59","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-19",,,,,"0.00",,,,"93","55","90",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-20",,,,,"0.00",,,,"98","54","96",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-21",,,,,"0.00",,,,"104","57","102",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-22",,,,,"0.00",,,,"106","57",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-23",,,,,"0.00",,,,"94","66","86",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-24",,,,,"0.00",,,,"94","56","86",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-25",,,,,"0.00",,,,"95","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-26",,,,,"0.00",,,,"97","58","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-27",,,,,"0.00",,,,"91","55","82",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-28",,,,,"0.00",,,,"91","52","89",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-29",,,,,"0.00",,,,"91","53",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-30",,,,,"0.00",,,,"92","51",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-07-31",,,,,"0.00",,,,"93","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-01",,,,,"0.00",,,,"92","56",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-02",,,,,"0.00",,,,"86","57",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-03",,,,,"0.00",,,,"80","56","68",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-04",,,,,"0.00",,,,"90","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-05",,,,,"0.00",,,,"95","54","93",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-06",,,,,"0.00",,,,"99","59","98",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-07",,,,,"0.00",,,,"99","62","94",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-08",,,,,"0.00",,,,"98","56",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-09",,,,,"0.00",,,,"88","54","87",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-10",,,,,"0.00",,,,"88","55","87",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-11",,,,,"0.00",,,,"90","58","86",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-12",,,,,"0.00",,,,"93","57",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-13",,,,,"0.00",,,,"97","64",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-14",,,,,"0.00",,,,"100","65","97",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-15",,,,,"0.00",,,,"100","65",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-16",,,,,"0.00",,,,"100","63","96",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-17",,,,,"0.00",,,,"98","65","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-18",,,,,"0.00",,,,"89","58",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-19",,,,,"0.00",,,,"96","63",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-20",,,,,"0.00",,,,"97","63","90",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-21",,,,,"0.00",,,,"90","67","73",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-22",,,,,"0.00",,,,"93","64","89",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-23",,,,,"0.00",,,,"97","61",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-24",,,,,"0.00",,,,"99","63",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-25",,,,,"0.00",,,,"90","60",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-26",,,,,"0.00",,,,"86","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-27",,,,,"0.00",,,,"92","52",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-28",,,,,"0.00",,,,"96","52","90",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-29",,,,,"0.00",,,,"96","52",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-30",,,,,"0.00",,,,"98","56",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-08-31",,,,,"0.00",,,,"100","57","78",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-01",,,,,"0.00",,,,"89","60","70",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-02",,,,,"0.00",,,,"72","59","69",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-03",,,,,"0.00",,,,"77","61",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-04",,,,,"0.00",,,,"85","57","82",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-05",,,,,"0.00",,,,"90","51","87",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-06",,,,,"0.00",,,,"88","56","83",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-07",,,,,"0.00",,,,"87","56","85",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-08",,,,,"0.00",,,,"91","53","89",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-09",,,,,"0.00",,,,"91","52","89",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-10",,,,,"0.00",,,,"91","50","89",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-11",,,,,"0.00",,,,"90","50","81",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-12",,,,,"0.00",,,,"87","53","85",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-13",,,,,"0.00",,,,"90","54","87",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-14",,,,,"0.00",,,,"89","57","85",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-15",,,,,"0.00",,,,"85","59","83",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-16",,,,,"0.00",,,,"83","60","74",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-17",,,,,"0.00",,,,"76","59","72",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-18",,,,,"0.00",,,,"79","56","76",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-19",,,,,"0.00",,,,"81","57","80",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-20",,,,,"0.00",,,,"80","50","78",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-21",,,,,"0.00",,,,"81","49","78",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-22",,,,,"0.00",,,,"82","48","77",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-23",,,,,"0.00",,,,"82","50",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-24",,,,,"0.00",,,,"78","47",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-25",,,,,"0.00",,,,"78","47","73",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-26",,,,,"0.00",,,,"80","56","76",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-27",,,,,"0.00",,,,"81","49",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-28",,,,,"0.00",,,,"85","47","82",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-29",,,,,"0.00",,,,"82","51",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-09-30",,,,,"0.02",,,,"68","55","66",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-01",,,,,"0.02",,,,"79","52","74",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-02",,,,,"0.00",,,,"82","46","79",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-03",,,,,"0.00",,,,"87","48","85",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-04",,,,,"0.00",,,,"89","53","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-05",,,,,"0.00",,,,"93","54","88",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-06",,,,,"0.00",,,,"96","55","94",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-07",,,,,"0.00",,,,"97","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-08",,,,,"0.00",,,,"92","55",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-09",,,,,"0.00",,,,"73","55","70",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-10",,,,,"0.00",,,,"73","59","68",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-11",,,,,"0.00",,,,"77","52","71",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-12",,,,,"0.00",,,,"81","44","75",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-13",,,,,"0.00",,,,"82","45","74",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-14",,,,,"0.00",,,,"82","54",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-15",,,,,"0.00",,,,"89","49","86",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-16",,,,,"0.00",,,,"87","48","77",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-17",,,,,"0.00",,,,"87","53","86",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-18",,,,,"0.00",,,,"90","51",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-19",,,,,"0.00",,,,"92","52","90",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-20",,,,,"0.00",,,,"90","54","75",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-21",,,,,"0.00",,,,"75","52","66",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-22",,,,,"0.02",,,,"73","55","63",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-23",,,,,"0.00",,,,"77","58","76",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-24",,,,,"0.00",,,,"81","46","78",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-25",,,,,"0.00",,,,"79","47","60",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-26",,,,,"0.00",,,,"72","41","68",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-27",,,,,"0.00",,,,"71","35",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-28",,,,,"0.00",,,,"74","36",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-29",,,,,"0.00",,,,"76","47",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-30",,,,,"0.00",,,,"76","35","71",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-10-31",,,,,"0.00",,,,"79","36","72",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-01",,,,,"0.00",,,,"78","37","75",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-02",,,,,"0.00",,,,"86","35",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-03",,,,,"0.00",,,,"84","46","82",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-04",,,,,"0.00",,,,"83","49",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-05",,,,,"0.00",,,,"78","52","70",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-06",,,,,"0.27",,,,"70","55","62",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-07",,,,,"0.00",,,,"68","48","59",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-08",,,,,"0.00",,,,"73","39",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-09",,,,,"0.00",,,,"72","34",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-10",,,,,"0.00",,,,"74","36",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-11",,,,,"0.00",,,,"81","39",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-12",,,,,"0.00",,,,"82","39","67",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-13",,,,,"0.00",,,,"76","44","64",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-14",,,,,"0.00",,,,"76","45","63",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-15",,,,,"0.00",,,,"69","48","57",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-16",,,,,"0.10",,,,"67","49","59",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-17",,,,,"0.00",,,,"69","45","61",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-18",,,,,"0.18",,,,"67","58","58",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-19",,,,,"0.00",,,,"65","40",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-20",,,,,"0.00",,,,"66","43","54",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-21",,,,,"0.00",,,,"66","36",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-22",,,,,"0.00",,,,"72","34",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-23",,,,,"0.00",,,,"72","40",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-24",,,,,"0.00",,,,"72","44",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-25",,,,,"0.00",,,,"63","37","52",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-26",,,,,"0.00",,,,"63","33",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-27",,,,,"0.00",,,,"64","28","53",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-28",,,,,"0.00",,,,"69","30",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-29",,,,,"0.09",,,,"64","39","52",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-11-30",,,,,"0.00",,,,"63","37","54",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-01",,,,,"0.00",,,,"61","36","55",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-02",,,,,"0.01",,,,"65","50",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-03",,,,,"0.00",,,,"69","44","58",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-04",,,,,"0.00",,,,"70","42","59",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-05",,,,,"0.00",,,,"69","40",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-06",,,,,"0.00",,,,"62","39","58",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-07",,,,,"0.07",,,,"60","40",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-08",,,,,"0.00",,,,"61","35","50",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-09",,,,,"0.00",,,,"63","41",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-10",,,,,"0.00",,,,"67","31",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-11",,,,,"0.00",,,,"69","30","55",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-12",,,,,"0.00",,,,"69","33",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-13",,,,,"0.00",,,,"65","35",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-14",,,,,"0.00",,,,"63","32",,,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-15",,,,,"0.00",,,,"68","36","50",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-16",,,,,"0.00",,,,"68","33","55",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-17",,,,,"0.12",,,,"69","41","51",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-18",,,,,"0.35",,,,"68","47","61",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-19",,,,,"0.36",,,,"68","55","59",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-20",,,,,"0.43",,,,"59","51","52",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-21",,,,,"0.00",,,,"61","46","56",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-22",,,,,"0.00",,,,"69","41","56",,,,,,,,,,,,
"USC00044997","LIVERMORE, CA US","2023-12-23",,,,,"0.00",,,,"66","41","52",,,,,,,,,,,,
